1.01666e+18,Notable Two Hundred Day Moving Average Cross - $ETR #energy https://t.co/lcLj9Jn3lQ,Tue Jul 10 12:11:39 +0000 2018,bnkinvest,ETR,Entergy Corporation,False,,,,,,,,,
1.01666e+18,Torchmark $TMK &amp; Voya Financial $VOYA Head-To-Head Contrast https://t.co/WELx1mK54k,Tue Jul 10 12:29:40 +0000 2018,ZolmaxNews,TMK,Torchmark Corporation,False,,,,,,,,,
1.01666e+18,EPS for Unum Group $UNM Expected At $1.27 https://t.co/oKJOkhPu93,Tue Jul 10 12:29:53 +0000 2018,The_CasualSmart,UNM,Unum Group,False,,,,,,,,,
1.01666e+18,Financial Contrast: Torchmark $TMK &amp; Voya Financial $VOYA https://t.co/5T3E3YvviC,Tue Jul 10 12:30:03 +0000 2018,dailypoliticaln,TMK,Torchmark Corporation,False,,,,,,,,,
1.01666e+18,EPS for Unum Group $UNM Expected At $1.27 - https://t.co/X6X8xMYvP2,Tue Jul 10 12:30:30 +0000 2018,whatsonthorold2,UNM,Unum Group,False,,,,,,,,,
1.01666e+18,Big Put Activity https://t.co/Td7YyVW8cM … $BW $FTI $NTES $HBI $ADTN $LNC $HES $TTWO $AAOI $HOLX $FANG $ALL $NWL… https://t.co/s2P4kAVLS5,Tue Jul 10 12:30:44 +0000 2018,DailyStockPlays,AEP,American Electric Power Company,False,,,,,,,,,
1.01666e+18,EPS for Unum Group $UNM Expected At $1.27 https://t.co/cbvfUM3f0c,Tue Jul 10 12:30:55 +0000 2018,The_CasualSmart,UNM,Unum Group,False,,,,,,,,,
1.01666e+18,Big Call Activity https://t.co/VbbX80OdFg … $MGP $MET $USB $BBOX $ARQL $COF $MGM $JCP $JWN $HCC $GE $GPRE $AMX $OPK… https://t.co/PG8YJn6yDD,Tue Jul 10 12:31:18 +0000 2018,DailyStockPlays,HSY,The Hershey Company,False,,,,,,,,,
1.01666e+18,RT @Lin_ling_88: 5 MEGA trends driving stocks regardless of Trump/tariff 🔥AI: $NVDA  $XLNX 🔥E-Commerce: $AMZN  $BABA $CVNA 🔥Mobile payme…,Tue Jul 10 12:31:19 +0000 2018,afhamidnow,XLNX,Xilinx,False,,,,,,,,,
1.01666e+18,Unum Group $UNM EPS Estimated At $1.27 https://t.co/JLBXf2BC3V,Tue Jul 10 12:31:19 +0000 2018,reurope_stock,UNM,Unum Group,False,,,,,,,,,
1.01666e+18,Analysts See $1.27 EPS for Unum Group $UNM - https://t.co/jjxaQpz0GY,Tue Jul 10 12:31:38 +0000 2018,bibeypost_stock,UNM,Unum Group,False,,,,,,,,,
1.01666e+18,$OKE technical alerts: NR7 New 52 Week High Narrow Range Bar Stochastic Reached Overbought MAC... https://t.co/l3H8SeVWYI,Tue Jul 10 12:31:39 +0000 2018,SwingTradeBot,OKE,ONEOK,False,,,,,,,,,
1.01666e+18,Big Call Activity https://t.co/VbbX80OdFg … $DAL $NRG $TSLA $NFLX $ADP $AMZN $NUE $AMAT $HSIC $BP $AMWD $SNAP $GILD… https://t.co/grVBdgl7BY,Tue Jul 10 12:32:03 +0000 2018,DailyStockPlays,HSIC,Henry Schein,False,,,,,,,,,
1.01666e+18,Stericycle Inc $SRCL Given Consensus Rating of “Hold” by Brokerages https://t.co/JBlPg3iDEn,Tue Jul 10 12:33:40 +0000 2018,WatchlistN,SRCL,Stericycle,False,,,,,,,,,
1.01666e+18,Stericycle Inc $SRCL Given Consensus Recommendation of “Hold” by Brokerages https://t.co/2IL3GfFfPv,Tue Jul 10 12:33:59 +0000 2018,TickerReport,SRCL,Stericycle,False,,,,,,,,,
1.01666e+18,$AON technical alerts: Upside 200 DMA Break New Uptrend Crossed Above 50 DMA Stochastic Reached... https://t.co/D9UIOVVbw5,Tue Jul 10 12:34:31 +0000 2018,SwingTradeBot,AON,Aon plc,False,,,,,,,,,
1.01666e+18,Contrasting Vocera Communications $VCRA and Lumentum $LITE  https://t.co/MZCMPXHGve,Tue Jul 10 12:35:28 +0000 2018,EnterpriseLeade,LITE,Lumentum Holdings Inc.,False,,,,,,,,,
1.01666e+18,Reviewing Helmerich &amp; Payne $HP and Oasis Midstream Partners $OMP https://t.co/xL21mCiiwj,Tue Jul 10 12:35:36 +0000 2018,OlympiaReport,HP,Helmerich & Payne,False,,,,,,,,,
1.01666e+18,$BLK $CNP CenterPoint Energy Inc. SEC Filing: Form SC 13G/A https://t.co/pSBmQkzmEV,Tue Jul 10 12:36:41 +0000 2018,StockTexts,CNP,CenterPoint Energy,False,,,,,,,,,
1.01666e+18,Citigroup Trims WestRock $WRK Target Price to $75.00 https://t.co/6CA444aUZO,Tue Jul 10 12:37:57 +0000 2018,ConsumerFeed,WRK,WestRock Company,False,,,,,,,,,
1.01666e+18,RT @WatchlistN: Monsanto $MON Receives Average Rating of “Hold” from Analysts https://t.co/cisRt6c71p,Tue Jul 10 12:40:02 +0000 2018,Lacernman,MON,Monsanto Company,False,,,,,,,,,
1.01666e+18,$TD $RIOCF $KO $JNJ $BCE $CM $JCOUF $CBYDF $BNS $TU $RCI $FTS $CDUAF $CNI $CP $HRNNF $WM $MCD $YUM $YUMC $PEP $WMT https://t.co/xiPSMoXRfN,Tue Jul 10 12:40:23 +0000 2018,weijgenberger,WM,Waste Management,False,,,,,,,,,
1.01666e+18,WEC Energy Group $WEC Price Target Raised to $63.00 at Citigroup https://t.co/2laauY7FWH,Tue Jul 10 12:40:27 +0000 2018,OlympiaReport,WEC,WEC Energy Group,False,,,,,,,,,
1.01666e+18,$sode signs MOU with TADRC Inc. For an increase of 3-5mil. To be complete in the next 30 to 45 days… https://t.co/GeyT5qLCLs,Tue Jul 10 12:41:34 +0000 2018,forever_t_2000,JEC,Jacobs Engineering Group Inc.,False,,,,,,,,,
1.01666e+18,Financial Contrast: AV Homes $AVHI versus PulteGroup $PHM https://t.co/TSoxLhnCTK,Tue Jul 10 12:41:45 +0000 2018,ThisLincolnian,PHM,PulteGroup,False,,,,,,,,,
1.01666e+18,$RKUNY Rakuten $7.24 #premarket #ask should be over $10 already $MS $JPM $WFC $SAN $C $BAC $LUK $DB $EVR $WMT $BBVA… https://t.co/bhkRZEGY20,Tue Jul 10 12:42:11 +0000 2018,RakutenStock,LUK,Leucadia National Corporation,False,,,,,,,,,
1.01666e+18,$CNP New Form SC 13G/A for CenterPoint Energy Inc. From our Stock News Alerts App,Tue Jul 10 12:42:30 +0000 2018,Allstocknews,CNP,CenterPoint Energy,False,,,,,,,,,
1.01666e+18,WEC Energy Group $WEC Price Target Raised to $63.00 at Citigroup https://t.co/qdxF2lPkh4,Tue Jul 10 12:44:47 +0000 2018,WeekHerald,WEC,WEC Energy Group,False,,,,,,,,,
1.01666e+18,Dry Bulk Shipping Stocks Are Poised To Jump via @forbes $DCIX $TOPS $DRYS https://t.co/20S9LcMCOO,Tue Jul 10 12:45:44 +0000 2018,JamesDeanStocks,DCIX,Diana Containerships Inc.,False,,,,,,,,,
1.01667e+18,FBR saying buy the weakness on $LITE stating the competitor report was an estimate and while logical the source wa… https://t.co/T64pbq9BeF,Tue Jul 10 12:48:29 +0000 2018,SmithngTrades,LITE,Lumentum Holdings Inc.,False,,,,,,,,,
1.01667e+18,$NUAN Nuance Communication #stocks #stockstowatch  https://t.co/3tlnWXE0yd https://t.co/RcKbQ6nxL3,Tue Jul 10 12:49:58 +0000 2018,totalinvestor1,NUAN,Nuance Communications,False,,,,,,,,,
1.01667e+18,$CNP:  New SEC Filing for CNP: Form SC 13G/A (No. 0000215457-18-005800):  https://t.co/jocjVgT25H,Tue Jul 10 12:52:01 +0000 2018,Stock_News_Now,CNP,CenterPoint Energy,False,,,,,,,,,
1.01667e+18,Hot #Stocks Analysis &amp; Outlook Video for $CPB $DTE $F $MCHP $NVDA on our #mtbanalysis Mag &gt;&gt;&gt;… https://t.co/2s6tqXMIt2,Tue Jul 10 12:55:04 +0000 2018,mytradingbuddy,DTE,DTE Energy Company,False,,,,,,,,,
1.01667e+18,Here it is: $MMYT $MBCN $NTWK $WNC $STL $VLY-A $MUR $NOM $MTH $CUBS. More details at https://t.co/FOOriXawTk,Tue Jul 10 12:55:13 +0000 2018,randomstocks_d,MUR,Murphy Oil Corporation,False,,,,,,,,,
1.01667e+18,Lumentum $LITE Given a $85.00 Price Target at Craig Hallum  https://t.co/Vh3AKGIsIX,Tue Jul 10 12:56:42 +0000 2018,EnterpriseLeade,LITE,Lumentum Holdings Inc.,False,,,,,,,,,
1.01667e+18,RT @forever_t_2000: $sode signs MOU with TADRC Inc. For an increase of 3-5mil. To be complete in the next 30 to 45 days  https://t.co/kJmNF…,Tue Jul 10 12:57:13 +0000 2018,stockpicklist,JEC,Jacobs Engineering Group Inc.,False,,,,,,,,,
1.01667e+18,Short sale volume (not short interest) for $ARRY on 2018-07-09 is 55%. https://t.co/1FkMXjt76z $AZN 59% $NVS 58% $LLY 57% $CELG 48%,Tue Jul 10 13:00:01 +0000 2018,shortvolumes,ARRY,Array BioPharma Inc.,False,,,,,,,,,
1.01667e+18,Gentex Corp Com $GNTX Holder Reinhart Partners INC Has Decreased Stake - https://t.co/fDa8bKIkjR,Tue Jul 10 13:00:09 +0000 2018,whatsonthorold2,GNTX,Gentex Corporation,False,,,,,,,,,
1.01667e+18,Fridays close before the gap down on monday three weeks ago is holding as the pre market resistance. We are trading… https://t.co/Jcv3hfZZqk,Tue Jul 10 13:00:23 +0000 2018,threepeatprofit,PAH,Platform Specialty Products Corporation,False,,,,,,,,,
1.01667e+18,7/10 200D MA Watch List: $RHT $GPRO $AA $MNK $MNST $SPWR $JPM $TLT $GPS $GDX $TSLA $FCAU $EWW $SCHW $FNSR $ENB… https://t.co/7jkuUSL6H8,Tue Jul 10 13:00:49 +0000 2018,TradeAcademyCo,FNSR,Finisar Corporation,False,,,,,,,,,
1.01667e+18,Reinhart Partners INC Decreased Its Holding in Gentex Corp Com $GNTX as Stock Declined https://t.co/fgXjiOYNe2,Tue Jul 10 13:00:55 +0000 2018,reurope_stock,GNTX,Gentex Corporation,False,,,,,,,,,
1.01667e+18,Gentex Corp Com $GNTX Holder Reinhart Partners INC Has Decreased Its Holding by $9.89 Million - https://t.co/Hu7PgY2c6A,Tue Jul 10 13:01:13 +0000 2018,bibeypost_stock,GNTX,Gentex Corporation,False,,,,,,,,,
1.01667e+18,7/10 50D MA Watch List: $DBX $AKS $CVX $SMH $HON $DKS $JCI $CME $GM $ANF $LBTYA $NUE $NVDA $GE $X $EPD $WBA $SGMO… https://t.co/ifd1L797Tz,Tue Jul 10 13:01:26 +0000 2018,TradeAcademyCo,JCI,Johnson Controls International plc,False,,,,,,,,,
1.01667e+18,WEC Energy Group Inc. $WEC EPS Estimated At $0.65 - https://t.co/xkAzG56ouM,Tue Jul 10 13:03:31 +0000 2018,whatsonthorold2,WEC,WEC Energy Group,False,,,,,,,,,
1.01667e+18,EPS for WEC Energy Group Inc. $WEC Expected At $0.65 https://t.co/OEtM4f6DvY,Tue Jul 10 13:04:22 +0000 2018,reurope_stock,WEC,WEC Energy Group,False,,,,,,,,,
1.01667e+18,WEC Energy Group Inc. $WEC EPS Estimated At $0.65 - https://t.co/w8VZTxxbnt,Tue Jul 10 13:04:41 +0000 2018,bibeypost_stock,WEC,WEC Energy Group,False,,,,,,,,,
1.01667e+18,+Initiations 7/10: $AEP $AIZ $AMR $APLS $BIP $CBOE $CEQP $CFRX $CIO $FOSL $GDOT $GOOD $HEAR $KALV $KRYS $LYB $MYOK $NBL $NEW (1/2),Tue Jul 10 13:06:08 +0000 2018,OpenOutcrier,AEP,American Electric Power Company,False,,,,,,,,,
1.01667e+18,RT @OpenOutcrier: +Initiations 7/10: $AEP $AIZ $AMR $APLS $BIP $CBOE $CEQP $CFRX $CIO $FOSL $GDOT $GOOD $HEAR $KALV $KRYS $LYB $MYOK $NBL $…,Tue Jul 10 13:06:09 +0000 2018,tradnews_,AEP,American Electric Power Company,False,,,,,,,,,
1.01667e+18,+Initiations 7/10: $NGL $NVMM $OPRX $PYPL $RCKT $SFIX $SHLX $SLM $SO $TXN $USAU $USX $VNE $VRCA $WAL $WTW $XEL (2/2),Tue Jul 10 13:06:10 +0000 2018,OpenOutcrier,SLM,SLM Corporation,False,,,,,,,,,
1.01667e+18,RT @OpenOutcrier: +Initiations 7/10: $NGL $NVMM $OPRX $PYPL $RCKT $SFIX $SHLX $SLM $SO $TXN $USAU $USX $VNE $VRCA $WAL $WTW $XEL (2/2),Tue Jul 10 13:06:11 +0000 2018,tradnews_,SLM,SLM Corporation,False,,,,,,,,,
1.01667e+18,$EVGN $MON partner &amp; big stake https://t.co/VbRWdAXYm9,Tue Jul 10 13:06:56 +0000 2018,DrSManian,MON,Monsanto Company,False,,,,,,,,,
1.01667e+18,Qorvo Announces Proposed $300 Million Senior Notes Offering $QRVO https://t.co/CkSJ4nlLYD,Tue Jul 10 13:08:37 +0000 2018,GNWLive,QRVO,Qorvo,False,,,,,,,,,
1.01667e+18,$ABT $AIG $BAC $CVX $GS $MMM $WMT $CAT $JPM $MRK $AAPL $WDC $MXIM $CTXS $AMAT $CA $ULTA $LBTYA $INTC $IDXX $CTAS… https://t.co/ef68NOYetV,Tue Jul 10 13:08:40 +0000 2018,themaxpain,SNPS,Synopsys,False,,,,,,,,,
1.01667e+18,What’s in Nuance Communications Inc $NUAN After Decline in Shorted Shares? - https://t.co/imxB2BXBWT,Tue Jul 10 13:10:10 +0000 2018,whatsonthorold2,NUAN,Nuance Communications,False,,,,,,,,,
1.01667e+18,Arthur J. Gallagher acquires WCD Group LLC https://t.co/ipIIRxVOHo #premarket $AJG,Tue Jul 10 13:10:19 +0000 2018,MarketCurrents,AJG,Arthur J. Gallagher & Co.,False,,,,,,,,,
1.01667e+18,$AJG Arthur J. Gallagher &amp; Co. Acquires WCD Group LLC From our Stock News Alerts App,Tue Jul 10 13:10:19 +0000 2018,Allstocknews,AJG,Arthur J. Gallagher & Co.,False,,,,,,,,,
1.01667e+18,$QRVO Qorvo Announces Proposed $300 Million Senior Notes Offering https://t.co/030bzVxpbz,Tue Jul 10 13:11:00 +0000 2018,stockelite,QRVO,Qorvo,False,,,,,,,,,
1.01667e+18,Nuance Communications Inc $NUAN's Stock Is Buy After Less Market Selling https://t.co/xXe4cgNkmF,Tue Jul 10 13:11:05 +0000 2018,reurope_stock,NUAN,Nuance Communications,False,,,,,,,,,
1.01667e+18,Nuance Communications Inc $NUAN's Stock Is Buy After Less Market Selling - https://t.co/2rIrG9zBXI,Tue Jul 10 13:11:26 +0000 2018,bibeypost_stock,NUAN,Nuance Communications,False,,,,,,,,,
1.01667e+18,$EXAS $EXEL $HDS $MU $AVGO $MAR $OPK $AMD $GILD $MRVL $BIIB $CA $IBKR $LRCX $NVDA $ORLY $PYPL $TSLA $INCY $FOX… https://t.co/wS0qMpSef2,Tue Jul 10 13:13:27 +0000 2018,tallytrading,HDS,HD Supply Holdings,False,,,,,,,,,
1.01667e+18,The 5 Best Large-Cap Stocks in the First Half of 2018 https://t.co/eWkZaKEFND $ABMD $NFLX $TWTR $TRIP $XL https://t.co/retuKz2KW7,Tue Jul 10 13:14:32 +0000 2018,JorelLaraKalel,XL,XL Group Ltd,False,,,,,,,,,
1.01667e+18,$HRS - awarded three multi-award IDIQ contracts with ceilings totaling$1.5 billionto provide theNational Geospatial… https://t.co/jeUCZEXPLn,Tue Jul 10 13:16:04 +0000 2018,OptionsHawk,HRS,Harris Corporation,False,,,,,,,,,
1.01667e+18,RT @OptionsHawk: $HRS - awarded three multi-award IDIQ contracts with ceilings totaling$1.5 billionto provide theNational Geospatial-Intell…,Tue Jul 10 13:16:50 +0000 2018,Sandman7591,HRS,Harris Corporation,False,,,,,,,,,
1.01667e+18,Short sale vol (not short interest) for $PHM on 2018-07-09 is 79%. https://t.co/UpgR2ebkEs $TOL 50% $KBH 44% $MDC 45% $DHI 38%,Tue Jul 10 13:18:01 +0000 2018,shortvolumes,PHM,PulteGroup,False,,,,,,,,,
1.01667e+18,$KIM https://t.co/0x9UGR7moj https://t.co/kTe9GDWuwc,Tue Jul 10 13:18:03 +0000 2018,FASTGraphs,KIM,Kimco Realty Corporation,False,,,,,,,,,
1.01667e+18,#XLGroup $XL BidaskScore is Downgraded to Sold,Tue Jul 10 13:20:11 +0000 2018,BACScoreChanges,XL,XL Group Ltd,False,,,,,,,,,
1.01667e+18,Willis Towers Watson launches tailored cyberinsurance coverage for construction industry $WLTW https://t.co/QsJOf6zWA6,Tue Jul 10 13:20:31 +0000 2018,GNWLive,WLTW,Willis Towers Watson Public Limited Company,False,,,,,,,,,
1.01667e+18,Diana Containerships Inc. Announces Direct Continuation of Time Charter Contract for M/V Domingo With CMA $DCIX https://t.co/VE9odTq0fT,Tue Jul 10 13:20:32 +0000 2018,GNWLive,DCIX,Diana Containerships Inc.,False,,,,,,,,,
1.01667e+18,$WLTW Willis Towers Watson launches tailored cyberinsurance coverage for construction industry Nasdaq:WLTW https://t.co/nH0HMCA5lB,Tue Jul 10 13:20:32 +0000 2018,StockTexts,WLTW,Willis Towers Watson Public Limited Company,False,,,,,,,,,
1.01667e+18,Diana Containerships Reports Direct Continuation Of Time Charter Contract For m/v Domingo Gross Charter Rate $12800/Day $DCIX,Tue Jul 10 13:21:31 +0000 2018,SwingingForward,DCIX,Diana Containerships Inc.,False,,,,,,,,,
1.01667e+18,$DCIX - Diana Containerships Inc. Announces Direct Continuation of Time Charter Contract for M/V Domingo With https://t.co/J4HKgLxQRw,Tue Jul 10 13:22:03 +0000 2018,greenpenny2016,DCIX,Diana Containerships Inc.,False,,,,,,,,,
1.01667e+18,Diana Containerships announces direct continuation of time charter contract for M/V Domingo with... https://t.co/aQZnyjMhpH #premarket $DCIX,Tue Jul 10 13:24:21 +0000 2018,MarketCurrents,DCIX,Diana Containerships Inc.,False,,,,,,,,,
1.01667e+18,What’s Ahead for Novavax Inc $NVAX After Less Shorted Shares? - https://t.co/I6eAB8cXOi,Tue Jul 10 13:24:28 +0000 2018,whatsonthorold2,NVAX,Novavax,False,,,,,,,,,
1.01667e+18,Is Novavax Inc $NVAX a Buy? The Stock Reported Less Sellers - https://t.co/fYxBP7RFcC,Tue Jul 10 13:24:43 +0000 2018,mmahotstuff1,NVAX,Novavax,False,,,,,,,,,
1.01667e+18,Head to Head Comparison: Hibbett Sports $HIBB versus Barnes &amp; Noble Education $BNED  https://t.co/87uKJcgdBu,Tue Jul 10 13:24:50 +0000 2018,EnterpriseLeade,HIBB,Hibbett Sports,False,,,,,,,,,
1.01667e+18,$ECL Max Pain is 141.00 for maturity 07/13/2018. #maxpain #options https://t.co/RTxVvwbhEx https://t.co/r3hkGgy8S9,Tue Jul 10 13:25:03 +0000 2018,optioncharts,ECL,Ecolab Inc.,False,,,,,,,,,
1.01667e+18,How Analysts Feel About Novavax Inc $NVAX After Decrease in Sellers? https://t.co/A43evO9V0S,Tue Jul 10 13:25:15 +0000 2018,reurope_stock,NVAX,Novavax,False,,,,,,,,,
1.01667e+18,$DCIX Diana Containerships Inc. Announces Direct Continuation of Time Charter Contract for M/V Domingo With CMA CGM https://t.co/CUReQnLspP,Tue Jul 10 13:25:17 +0000 2018,stockelite,DCIX,Diana Containerships Inc.,False,,,,,,,,,
1.01667e+18,Could Novavax Inc $NVAX Change Direction After Less Shorts? - https://t.co/fKHLrLMfNO,Tue Jul 10 13:25:31 +0000 2018,bibeypost_stock,NVAX,Novavax,False,,,,,,,,,
1.01667e+18,$WLTW Willis Towers Watson launches tailored cyberinsurance coverage for construction industry https://t.co/vUZBfjiPdZ,Tue Jul 10 13:25:38 +0000 2018,stockelite,WLTW,Willis Towers Watson Public Limited Company,False,,,,,,,,,
1.01667e+18,Every #now and then you have to #step on a #cockroach but when you #start to #enjoy it is the #problem. $SFIX $HEAR… https://t.co/6wjh1mnmgj,Tue Jul 10 13:25:41 +0000 2018,Madkrs04,EXPD,Expeditors International of Washington,False,,,,,,,,,
1.01668e+18,Discussion stirs around CenterPoint Energy Inc. $CNP this week; here is what analysts are saying. - https://t.co/ouXzlQAMjS,Tue Jul 10 13:27:32 +0000 2018,whatsonthorold2,CNP,CenterPoint Energy,False,,,,,,,,,
1.01668e+18,Were Analysts Bullish CenterPoint Energy Inc. $CNP This Week? https://t.co/QNYTbqzaDt,Tue Jul 10 13:28:24 +0000 2018,reurope_stock,CNP,CenterPoint Energy,False,,,,,,,,,
1.01668e+18,Are Analysts Bearish CenterPoint Energy Inc. $CNP After Last Week? - https://t.co/nQyc4gdq2k,Tue Jul 10 13:28:42 +0000 2018,bibeypost_stock,CNP,CenterPoint Energy,False,,,,,,,,,
1.01668e+18,$ZTS: GapDN 0.54[-0.6%fill:33%] PrvCl:87.49 PrvLo:86.62 tf:1111001 bigFlt:483M 7HiDays:5.2% p$vol:891T; TLM:1.0; ILM:4.1,Tue Jul 10 13:29:49 +0000 2018,tymorapro,ZTS,Zoetis Inc.,False,,,,,,,,,
1.01668e+18,$KIM https://t.co/U9b5uXpqb8,Tue Jul 10 13:30:03 +0000 2018,SAlphaTrending,KIM,Kimco Realty Corporation,False,,,,,,,,,
1.01668e+18,RT @OptionsHawk: $HRS - awarded three multi-award IDIQ contracts with ceilings totaling$1.5 billionto provide theNational Geospatial-Intell…,Tue Jul 10 13:30:09 +0000 2018,GIS_Sharer,HRS,Harris Corporation,False,,,,,,,,,
1.01668e+18,Recent $CNP technical alerts: Slingshot Bullish plus 4 more alerts... https://t.co/cpwbByE4nD,Tue Jul 10 13:30:09 +0000 2018,SwingTradeBot,CNP,CenterPoint Energy,False,,,,,,,,,
1.01668e+18,Harris to enhance NGA's global geospatial databases https://t.co/R31nIxQ4a0 $HRS,Tue Jul 10 13:31:16 +0000 2018,MarketCurrents,HRS,Harris Corporation,False,,,,,,,,,
1.01668e+18,$QRVO Qorvo Inc. SEC Filing: Form 8-K https://t.co/7IXrWCB2om,Tue Jul 10 13:36:11 +0000 2018,StockTexts,QRVO,Qorvo,False,,,,,,,,,
1.01668e+18,Contrasting Ameren $AEE and Consolidated Edison $ED https://t.co/AD9H3XKciy,Tue Jul 10 13:38:39 +0000 2018,dakotafinancial,ED,Consolidated Edison,False,,,,,,,,,
1.01668e+18,OKE new 52 week high of $71.78 $OKE https://t.co/Kul3gUQMP1 @benzinga,Tue Jul 10 13:44:43 +0000 2018,canuck2usa,OKE,ONEOK,False,,,,,,,,,
1.01668e+18,RT @forever_t_2000: $sode signs MOU with TADRC Inc. For an increase of 3-5mil. To be complete in the next 30 to 45 days  https://t.co/kJmNF…,Tue Jul 10 13:50:25 +0000 2018,Josephk2626,JEC,Jacobs Engineering Group Inc.,False,,,,,,,,,
1.01668e+18,$RE high OI range is 220.00 to 290.00 for option expiration 07/20/2018 #maxpain #options https://t.co/RmDkltlcGN https://t.co/KLAgZsxII8,Tue Jul 10 13:51:03 +0000 2018,optioncharts,RE,Everest Re Group,False,,,,,,,,,
1.01668e+18,Diana Containerships Inc. Press Release https://t.co/vBGmVgcr4c $DCIX #maritime #containers #shipping,Tue Jul 10 13:51:07 +0000 2018,DianaContainers,DCIX,Diana Containerships Inc.,False,,,,,,,,,
1.01668e+18,https://t.co/vp7IIlor5W $PTEN Patterson-UTI Energy up 1.8% = $72.2 million gain. $PTEN has made notable gains in 5… https://t.co/7AlvT9vLmu,Tue Jul 10 13:51:12 +0000 2018,42Stocks,PTEN,Patterson-UTI Energy,False,,,,,,,,,
1.01668e+18,$DCIX - Report of Foreign Issuer (6-k) https://t.co/ElQUct5Cib,Tue Jul 10 13:52:01 +0000 2018,greenpenny2016,DCIX,Diana Containerships Inc.,False,,,,,,,,,
